sensor_id,09/01/2013,09/02/2013,09/03/2013,09/04/2013,09/05/2013,09/06/2013,09/07/2013,09/08/2013,09/09/2013,09/10/2013,09/11/2013,09/12/2013,09/13/2013,09/14/2013,09/15/2013,09/16/2013,09/17/2013,09/18/2013,09/19/2013,09/20/2013,09/21/2013,09/22/2013,09/23/2013,09/24/2013,09/25/2013,09/26/2013,09/27/2013,09/28/2013,09/29/2013,09/30/2013,
842,342.666667,202.333333,318.333333,344.333333,1001.666667,881.666667,764.666667,342.666667,202.333333,329.333333,344.333333,847.666667,881.666667,533.666667,242.333333,202.333333,355.333333,360.333333,371.000000,881.666667,653.000000,295.666667,202.333333,320.333333,393.333333,370.000000,474.666667,653.000000,293.000000,202.333333,
843,3458.000000,3064.666667,5286.333333,4969.333333,5226.666667,5432.666667,4402.000000,3552.666667,4766.666667,5575.333333,5227.000000,5079.333333,5380.333333,4771.666667,3630.333333,5210.666667,4602.666667,5284.333333,5193.000000,5500.000000,4948.000000,3605.333333,4686.333333,5378.666667,4197.333333,5211.333333,5490.333333,4637.666667,3544.333333,5271.333333,
844,2298.333333,2272.333333,3673.333333,3742.666667,3782.000000,3767.333333,3131.000000,2378.000000,3928.333333,5240.000000,5220.333333,5186.333333,5159.333333,3130.000000,2422.666667,3474.333333,3855.000000,5143.000000,5088.666667,4870.333333,3807.333333,2796.000000,5042.000000,3577.666667,5032.666667,5357.666667,4984.000000,3748.333333,2693.666667,5185.333333,
845,280.666667,942.000000,939.000000,909.333333,900.333333,881.666667,664.333333,280.666667,942.000000,924.666667,894.666667,939.000000,881.666667,664.333333,280.666667,942.000000,933.666667,873.000000,976.666667,852.666667,666.666667,448.666667,941.333333,924.000000,922.333333,1019.333333,817.333333,635.666667,423.333333,925.666667,
846,nan,nan,nan,nan,nan,nan,nan,nan,nan,333.666667,331.000000,216.000000,nan,nan,nan,nan,nan,324.333333,317.666667,323.666667,235.666667,169.333333,328.333333,nan,335.333333,363.666667,333.333333,216.000000,162.666667,319.000000,
847,nan,nan,nan,nan,nan,nan,nan,nan,nan,558.000000,571.000000,275.000000,nan,nan,nan,nan,nan,575.666667,572.666667,576.333333,487.000000,308.666667,562.333333,nan,589.000000,556.333333,600.000000,452.666667,284.000000,564.333333,
848,2331.666667,2270.666667,4666.333333,4271.666667,4237.333333,4164.000000,3115.000000,2458.666667,4344.333333,4687.000000,4569.000000,3508.666667,880.666667,3131.000000,2500.666667,4685.666667,4180.000000,4471.666667,4476.333333,4214.000000,3518.666667,2568.666667,4712.000000,4757.000000,4670.666667,4883.666667,4585.333333,3462.000000,2516.000000,4795.000000,
849,280.666667,944.333333,1142.666667,907.333333,909.333333,881.666667,659.333333,280.666667,944.333333,937.666667,889.666667,941.333333,881.666667,659.333333,280.666667,1037.333333,971.000000,863.000000,965.333333,853.666667,678.333333,444.333333,940.666667,928.666667,917.000000,1012.000000,812.000000,625.000000,423.666667,923.333333,
850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
851,472.000000,391.000000,1216.000000,1399.666667,1441.000000,1444.000000,869.666667,532.000000,1560.666667,1532.666667,1508.000000,1405.000000,1468.666667,833.000000,551.000000,1484.000000,1477.000000,1529.000000,1500.666667,1562.333333,829.000000,543.666667,1439.333333,1518.000000,1490.000000,1516.000000,1496.333333,823.666667,521.666667,1457.666667,
852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
853,1370.000000,1154.666667,2295.666667,2160.333333,2189.000000,2247.666667,2095.000000,1478.000000,2303.000000,2221.000000,2219.333333,2297.666667,2318.333333,2119.333333,1434.666667,2347.333333,2371.666667,2414.000000,2368.000000,2530.333333,2234.333333,1532.333333,2414.000000,2314.000000,2360.666667,2185.000000,2367.666667,2129.000000,1445.000000,2324.666667,
854,280.333333,214.333333,895.000000,1028.666667,1028.666667,914.000000,368.000000,298.333333,768.000000,947.333333,994.333333,764.666667,786.666667,338.000000,253.000000,530.333333,647.666667,828.333333,741.666667,638.000000,423.333333,262.333333,670.333333,847.000000,723.666667,1136.333333,900.666667,339.666667,271.666667,906.666667,
855,892.000000,858.666667,1337.666667,1322.666667,1350.000000,1316.000000,1180.000000,915.000000,1295.333333,1347.333333,1325.666667,1563.000000,1478.333333,1313.333333,963.666667,1374.333333,1406.333333,1535.000000,1362.333333,1324.666667,1194.666667,926.666667,1301.000000,1371.666667,1443.666667,1388.666667,1463.000000,1154.666667,890.000000,1525.666667,
856,38.333333,19.666667,67.333333,68.000000,60.000000,70.666667,43.666667,38.333333,67.333333,69.666667,61.666667,58.666667,63.666667,52.000000,35.666667,69.000000,65.666667,58.333333,67.666667,73.666667,53.333333,39.666667,62.666667,60.333333,62.333333,68.000000,66.333333,42.666667,37.333333,58.333333,
857,917.666667,757.000000,1135.000000,1151.666667,1157.333333,1181.333333,1096.000000,900.666667,1144.666667,1182.666667,1160.333333,1128.000000,1237.333333,1058.000000,914.666667,1125.333333,1156.666667,1172.333333,1171.333333,1194.333333,1098.333333,934.000000,1167.666667,1161.333333,1162.666667,1137.666667,1207.333333,1080.333333,886.000000,1139.333333,
858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
859,151.666667,149.666667,340.666667,423.333333,415.666667,460.666667,305.333333,219.000000,397.666667,460.666667,431.666667,423.000000,414.000000,402.666667,176.666667,399.333333,755.666667,405.000000,407.000000,415.000000,282.000000,162.333333,393.666667,434.666667,431.666667,428.666667,419.666667,310.000000,228.000000,395.666667,
860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
863,2868.666667,2353.666667,4716.333333,4888.333333,5017.666667,4904.333333,3863.333333,2676.333333,4708.000000,4901.333333,4927.000000,4838.000000,4786.666667,3948.333333,2709.333333,4793.666667,4883.000000,5006.000000,4818.333333,4864.000000,3824.333333,2741.000000,4776.333333,4831.666667,4793.333333,5035.666667,4854.333333,3984.666667,2767.333333,4888.333333,
864,2692.333333,2465.000000,4196.000000,4233.333333,3805.666667,4551.333333,4018.666667,2882.333333,3911.333333,4022.666667,4266.000000,4689.333333,4996.000000,4066.333333,2884.333333,4127.666667,4282.000000,4367.333333,4314.000000,4652.666667,4027.000000,2917.000000,4331.666667,4205.666667,4225.000000,4106.000000,4635.333333,3921.666667,2827.666667,4277.666667,
865,280.666667,363.333333,352.333333,388.000000,425.666667,482.000000,525.666667,291.666667,361.666667,356.333333,394.000000,444.666667,454.333333,564.666667,284.666667,355.000000,361.000000,399.333333,430.666667,881.666667,491.333333,307.000000,374.333333,410.333333,470.666667,420.333333,485.333333,557.333333,300.666667,390.000000,
866,379.000000,1024.666667,1085.000000,1032.333333,1143.666667,1093.000000,608.000000,396.000000,1060.666667,1094.666667,1060.333333,1158.666667,1093.333333,644.000000,377.000000,1044.333333,1106.333333,1104.333333,1173.333333,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
869,2747.000000,2526.666667,4555.666667,4531.666667,4039.333333,4984.333333,4233.333333,2956.000000,4091.333333,4400.333333,4640.333333,4753.666667,5107.000000,4222.666667,2935.333333,4535.000000,4738.666667,4810.666667,4699.000000,5083.666667,4316.333333,3003.333333,4677.333333,4571.333333,4558.666667,4534.666667,4968.666667,4282.000000,2957.000000,4681.000000,
870,347.333333,325.333333,1121.666667,1086.666667,1053.666667,1098.000000,613.000000,357.333333,1091.333333,1070.000000,1042.333333,1131.666667,1089.000000,607.000000,361.000000,1088.666667,1024.000000,998.666667,1019.333333,947.333333,629.333333,394.666667,1068.666667,1041.666667,1049.000000,1072.666667,944.000000,615.333333,345.000000,1024.333333,
871,843.000000,744.333333,1616.666667,1658.666667,1618.333333,1728.333333,1598.000000,942.333333,1627.666667,1645.666667,1692.000000,908.000000,nan,1543.666667,918.000000,1611.000000,1686.333333,1679.000000,1717.000000,1811.666667,1610.000000,947.000000,1634.333333,1636.666667,1659.666667,1507.333333,1848.000000,1623.666667,952.666667,1624.666667,
872,1747.333333,1736.666667,4212.000000,4160.000000,3818.333333,4061.333333,2623.333333,1883.000000,3978.333333,3735.000000,3601.000000,3644.666667,3599.333333,2709.000000,1858.666667,3714.000000,3674.666667,3571.333333,3589.666667,3326.000000,2694.333333,1868.333333,3601.666667,3662.666667,3559.000000,3784.000000,3394.666667,2544.666667,1847.666667,3481.333333,
873,653.000000,681.333333,1260.666667,1283.000000,1167.000000,1262.333333,1090.000000,718.666667,1155.000000,1187.333333,1246.333333,1298.000000,1383.666667,1065.000000,715.666667,1238.666667,1237.000000,1267.000000,1225.333333,1328.333333,1088.333333,746.333333,1266.000000,1143.333333,1218.000000,1344.000000,1233.000000,1037.000000,737.000000,1263.000000,
874,1036.333333,955.000000,1370.666667,1331.000000,1211.333333,1495.000000,1598.333333,1036.333333,1245.000000,1437.666667,1539.666667,458.000000,nan,1588.666667,1048.333333,1520.333333,1598.666667,1702.666667,1516.333333,1719.333333,nan,1080.666667,1603.666667,1390.666667,1547.333333,1634.333333,1649.000000,nan,1092.333333,1588.333333,
875,2039.000000,1753.000000,2792.666667,2826.666667,2978.000000,2944.000000,2823.666667,2007.000000,2780.666667,2815.000000,2917.666667,2953.333333,3036.000000,2975.333333,2068.666667,2853.666667,2813.666667,2874.333333,2894.333333,2963.000000,2897.666667,1996.666667,2863.000000,2899.333333,2859.666667,2713.666667,3016.000000,3055.333333,2043.000000,2823.666667,
876,300.333333,181.000000,236.333333,229.000000,286.666667,392.333333,414.333333,234.000000,249.333333,224.666667,233.333333,264.333333,358.000000,469.000000,235.333333,256.333333,228.666667,245.000000,259.666667,327.333333,439.000000,243.666667,259.666667,252.333333,277.000000,368.666667,375.000000,526.666667,252.333333,262.333333,
877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
878,2756.000000,2241.333333,4608.666667,4751.666667,4845.666667,4782.666667,3742.000000,2595.000000,4616.000000,4828.333333,4809.333333,4892.666667,4731.333333,3836.000000,2615.000000,4685.666667,4824.000000,4901.333333,4723.666667,4766.333333,3713.666667,2670.333333,4697.666667,4726.000000,4592.666667,4904.333333,4770.666667,3867.000000,2688.666667,4780.666667,
879,348.000000,205.000000,353.666667,377.666667,437.666667,474.333333,466.000000,261.666667,363.333333,340.000000,396.000000,424.666667,469.666667,532.666667,261.666667,384.666667,356.333333,414.333333,388.000000,461.000000,498.000000,305.000000,391.333333,430.666667,479.333333,430.000000,493.000000,562.333333,304.000000,402.666667,
880,739.666667,588.333333,1049.666667,1072.000000,1113.666667,1134.666667,986.333333,674.333333,1048.000000,1071.333333,1100.666667,1030.666667,1146.000000,1112.333333,706.000000,1037.000000,1062.000000,1096.333333,1118.666667,1103.333333,1013.000000,661.666667,1048.666667,1029.000000,1032.666667,967.000000,1119.666667,1084.000000,706.333333,1013.333333,
881,1275.666667,1406.000000,2865.333333,2594.666667,2596.000000,2434.666667,1712.333333,1396.666667,2576.333333,2607.333333,2783.000000,2774.000000,2764.333333,1753.666667,1458.333333,2791.000000,2934.666667,2773.333333,2790.333333,2626.333333,1737.666667,1440.000000,2705.000000,2809.666667,2792.333333,2789.666667,2723.666667,1767.666667,1414.000000,2745.666667,
882,179.333333,177.666667,483.666667,507.666667,483.333333,487.000000,320.666667,235.666667,483.333333,513.000000,503.000000,490.666667,480.000000,305.666667,218.666667,489.333333,563.333333,503.666667,510.333333,469.333333,306.000000,204.666667,483.333333,490.333333,502.666667,494.000000,503.000000,338.333333,221.666667,472.666667,
883,1805.000000,1825.666667,3693.333333,3663.666667,3762.333333,3626.666667,2946.000000,2031.666667,3656.666667,3461.333333,3885.333333,3710.333333,3818.666667,2928.666667,1902.333333,3751.333333,4104.666667,3918.333333,3911.333333,3781.000000,2833.666667,1965.333333,3746.666667,3740.333333,3805.333333,3813.666667,3820.333333,2847.666667,1916.666667,3657.666667,
884,211.333333,184.000000,494.000000,437.333333,440.000000,451.333333,342.333333,220.666667,518.000000,501.666667,503.000000,468.333333,501.666667,464.333333,242.333333,495.000000,431.666667,490.000000,469.000000,524.000000,355.333333,257.000000,505.666667,476.333333,472.666667,463.666667,468.666667,339.666667,225.666667,479.333333,
885,567.333333,433.666667,918.000000,929.666667,971.000000,904.666667,709.000000,496.000000,920.666667,975.666667,941.000000,899.000000,884.333333,728.666667,525.000000,907.333333,936.000000,940.666667,933.666667,891.000000,701.666667,564.666667,913.000000,940.333333,929.000000,864.333333,900.666667,718.333333,534.000000,926.333333,
886,145.666667,113.666667,826.000000,821.000000,770.666667,748.333333,240.666667,177.000000,685.666667,728.333333,747.666667,768.000000,718.333333,268.000000,170.333333,733.000000,751.666667,758.666667,747.000000,667.000000,227.666667,156.000000,719.000000,785.000000,788.333333,769.666667,729.666667,216.333333,156.666667,738.666667,
887,2289.666667,2031.000000,4535.333333,4441.333333,4444.333333,4507.666667,3273.333333,2290.000000,4193.333333,4423.666667,4445.666667,4493.666667,4242.000000,3045.333333,2045.333333,4271.333333,4432.666667,4454.000000,4420.333333,4237.666667,2889.000000,2070.666667,4250.666667,4407.000000,4448.666667,4460.333333,4257.666667,2822.000000,2107.000000,4198.333333,
888,2203.666667,1930.333333,4424.000000,3565.333333,4125.666667,4226.666667,3675.666667,2276.333333,5265.666667,4850.666667,4747.666667,4460.000000,4806.666667,3803.333333,2301.666667,4620.666667,4439.000000,4940.666667,4372.000000,5300.000000,3639.666667,2334.333333,4500.000000,4425.666667,4343.666667,4507.333333,4404.666667,3673.666667,2367.000000,4248.000000,
889,2083.666667,1760.000000,5147.333333,4892.000000,4956.333333,4920.333333,3431.000000,2153.333333,5225.000000,5333.333333,5294.000000,5219.333333,5060.000000,3574.000000,2157.666667,5147.333333,5178.666667,5305.000000,5196.000000,5285.333333,3432.333333,2217.000000,5113.333333,5137.000000,5189.000000,5202.666667,4979.666667,3468.666667,2157.333333,5079.000000,
890,775.666667,751.666667,2147.666667,2151.333333,2141.000000,2026.666667,1275.000000,888.333333,2143.333333,2028.666667,2206.333333,2105.000000,2131.666667,1189.000000,835.000000,2159.000000,2439.000000,2208.000000,2215.666667,2056.666667,1163.333333,831.000000,2134.000000,2160.666667,2196.000000,2181.000000,2134.666667,1186.666667,800.333333,2124.333333,
891,2404.000000,2083.666667,3294.000000,3306.000000,3492.000000,3484.000000,3400.000000,2358.000000,3246.000000,3342.000000,3453.666667,3399.333333,3566.333333,3552.666667,2422.666667,3340.333333,3306.000000,3415.333333,3442.333333,3567.666667,3535.666667,2391.666667,3371.333333,3428.333333,3396.000000,3293.000000,3586.333333,3714.333333,2456.333333,3308.333333,
892,70.333333,75.000000,165.000000,176.666667,175.333333,166.000000,106.333333,77.000000,153.666667,163.333333,169.666667,83.000000,nan,123.333333,32.000000,122.333333,173.000000,162.333333,169.333333,163.333333,129.333333,78.666667,170.333333,163.666667,171.333333,179.000000,167.000000,107.333333,84.000000,175.000000,
893,141.000000,139.000000,449.000000,476.333333,519.666667,459.666667,214.333333,168.666667,415.000000,472.000000,425.333333,208.000000,nan,237.000000,168.666667,416.666667,427.666667,398.333333,405.666667,319.666667,228.000000,164.000000,403.333333,441.333333,420.333333,345.666667,356.000000,245.333333,145.666667,343.666667,
894,290.666667,179.333333,236.000000,228.333333,281.666667,390.333333,406.333333,230.000000,246.000000,221.666667,230.333333,281.333333,410.666667,459.333333,233.000000,249.666667,225.000000,249.333333,256.333333,321.333333,431.666667,242.333333,258.666667,250.000000,270.666667,358.333333,369.666667,528.333333,250.666667,258.000000,
895,2185.000000,2154.000000,4328.333333,4239.000000,4166.333333,4218.333333,3246.333333,2289.000000,4341.666667,4278.000000,4198.333333,4161.333333,4218.333333,3281.666667,2301.000000,4067.000000,4253.333333,4164.333333,4089.666667,4127.000000,3291.333333,2367.666667,4111.333333,4150.333333,4101.000000,4361.666667,4046.333333,3209.666667,2325.666667,4161.333333,
896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,440.000000,417.333333,410.333333,273.333333,197.000000,397.333333,
897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,229.666667,218.333333,220.000000,105.666667,53.000000,236.000000,
898,405.666667,804.333333,804.000000,777.666667,821.333333,793.666667,518.333333,406.000000,811.333333,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,746.666667,903.000000,717.333333,587.333333,380.000000,782.666667,
899,2126.000000,1788.666667,3265.666667,3345.666667,3306.000000,3326.666667,2678.666667,1992.333333,3164.333333,3368.333333,3300.666667,3488.333333,3285.333333,2750.000000,2052.000000,3265.000000,3361.000000,3390.000000,3237.000000,3288.333333,2599.000000,2076.000000,3198.666667,3466.666667,3330.000000,3380.666667,3340.333333,2737.666667,2069.333333,3280.666667,
900,2081.666667,1890.666667,3682.000000,3590.333333,3129.666667,3645.000000,2887.666667,2205.000000,3239.333333,3513.333333,3586.333333,4975.666667,5161.333333,2866.666667,2133.000000,3591.666667,3686.333333,3665.666667,3593.333333,3463.666667,2887.000000,2166.000000,3642.000000,4883.000000,5122.333333,5196.000000,5161.333333,3527.000000,2320.000000,4868.666667,
901,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,882.666667,994.666667,1001.666667,881.666667,507.666667,280.666667,891.666667,
